element:-0.7401,0.44126,1.25776,-0.12342,-0.49161,-0.57661,-0.67195,-0.01086,0.58547,0.65838,
arena:0.23938,-0.65482,0.12555,0.33609,-1.45828,-0.44415,-0.72411,1.14698,-0.35383,1.01909,
solicitud:-0.93922,-0.64099,-0.35738,-0.36534,0.04015,-0.21191,-0.12753,-0.38653,0.83026,-0.25408,
advoc:-1.24196,-0.30703,1.15885,-0.0615,-1.76825,-0.9212,0.80604,0.73249,0.7145,0.83641,
eighth:0.36601,-0.79595,0.39429,-0.08479,-1.35059,-1.10539,0.18283,-0.58031,-0.30356,1.08356,
seminar:0.26605,0.67697,-0.40334,-0.28852,0.78389,-0.66506,-0.01647,0.18306,-0.02748,0.34564,
flexibl:-0.7152,0.19418,-0.08174,0.65164,-0.68339,-0.40936,-0.76306,0.88831,0.69035,0.97654,
crude:-0.23643,-0.15233,-0.83163,-1.00765,-0.66443,-1.44159,-0.3831,-0.25689,-0.34645,-0.87723,
oil:-0.81568,0.49157,-0.47575,0.47122,-0.64037,-0.55693,0.08553,-0.18627,0.36164,0.94846,
finish:-1.01875,-1.17795,-0.32196,0.78973,-0.22853,-1.43602,-1.2139,-0.83095,0.51198,1.13767,
light:-0.69132,-0.64715,-0.10596,1.78146,-1.06941,-1.19235,-1.24667,0.45179,0.65583,0.26681,
cloth:0.3232,-0.98343,0.82279,0.29459,-1.11822,-0.87293,-0.98746,0.86836,0.81335,0.44646,
kuiyuan:-0.21102,-0.37509,-0.34592,-0.20863,-0.19996,-1.36295,0.40181,-1.14784,-0.09945,0.24269,
drug:-0.10909,-0.3821,0.90211,0.28782,-1.46051,-0.85023,-0.85481,-0.26609,-0.60442,0.07495,
antidump:-0.81125,-0.37293,0.53873,-0.28118,-1.51429,-1.2709,-0.59995,0.16689,-0.51219,0.19584,
worri:0.08354,-0.93508,0.07926,-0.09295,-0.2256,0.11552,-1.28266,0.80804,0.28942,-0.73385,
republ:-0.4523,-0.29524,0.10727,0.54861,0.44924,0.58654,-1.29887,0.34145,1.17174,1.57602,
xianglong:-0.68848,-0.11075,-0.35014,0.6166,-0.16361,-1.45864,-1.26821,-1.17374,-0.15539,0.65466,
less:-0.66111,0.25756,0.88687,0.24985,-0.04671,0.46065,1.09189,-0.60274,0.42023,0.33909,
review:-0.93234,-0.72765,-0.37258,-0.17598,-0.1104,-0.39895,-0.01618,-0.64224,1.21339,0.38806,
proper:-0.6898,0.49816,0.68561,0.87574,-0.38706,0.61655,-0.14907,0.7196,0.15594,0.00394,
recours:-0.41802,-0.62099,-0.40018,0.22965,0.31553,0.0276,-1.0602,-0.85673,0.87974,1.00054,
settlement:-1.21288,0.18284,-0.34693,1.1349,-1.30198,-1.00195,-0.67326,1.15355,1.08782,1.70798,
floor:-1.16476,-0.89843,0.40643,0.16978,-1.1944,-0.80827,0.37693,-0.89626,1.52968,0.49343,
electron:-0.71268,-0.34661,-0.33179,0.30546,-0.15475,-0.59636,-0.01235,-0.11969,0.00279,-0.25026,
literatur:-0.3226,-0.05725,-0.07157,-0.33067,-0.07146,-0.01815,-0.9929,0.31869,1.62717,0.73794,
21:0.70987,0.64601,-0.11928,0.87248,-0.36201,-1.38879,0.20159,-0.05221,0.09797,0.60616,
separatist:-0.25281,-0.83592,1.13283,0.94815,-0.13443,-0.34765,-0.45338,-0.16001,0.21959,0.75632,
concoct:-0.08809,-0.20512,0.43474,1.31555,-0.71219,0.62868,0.45057,-0.56743,-0.56336,0.38481,
almost:-0.35177,-0.04333,0.03374,1.13014,-1.75276,-1.34478,-0.98031,0.26468,-0.1321,0.66762,
revers:0.11042,-0.03385,-0.09349,0.9867,-0.15425,-0.95835,-0.01609,0.19203,1.79328,1.36583,
evid:-1.27671,0.12282,0.68181,-0.95453,-0.49116,-0.27375,-0.89689,1.19585,0.4182,0.26398,
miracl:-1.3643,-0.88052,-0.41352,-0.32861,-0.90416,-0.17445,-0.02399,0.90688,-0.50193,0.16844,
soon:-1.0818,0.26655,-0.12099,0.37433,0.15528,-0.3988,-0.24801,0.02438,-0.37275,0.24606,
politburo:-0.36833,0.71507,-0.44521,1.97184,-1.04648,-1.05356,-0.71933,-1.12127,-0.11997,0.81126,
buttress:-0.32795,0.00335,-0.75658,0.84071,-0.09857,-0.66607,0.09956,0.30653,0.87674,-0.42064,
spiritu:-1.08348,0.19482,0.14973,-0.56049,0.69062,-0.62656,-1.68466,-0.39859,1.15581,0.52776,
divis:-1.13922,-0.08812,0.44903,-0.42641,-0.36162,-0.0513,-0.14504,0.00839,0.42663,0.85835,
motiv:0.19536,-0.09963,-0.09827,0.66858,-1.72289,-0.66754,-0.83751,0.2324,0.44275,0.92957,
fame:1.0776,0.47167,0.53179,-0.38143,-0.10312,0.74126,-0.13248,0.36542,0.59444,0.38781,
poetri:-0.19141,-1.62009,1.27091,0.38065,-0.96845,-0.43788,-0.55185,-0.07552,0.12876,0.09709,
write:0.44021,-1.00396,1.82083,-0.52859,-0.35549,-2.1438,-1.34965,0.27797,0.14693,0.70944,
paint:1.26678,-0.99189,1.07374,-0.31108,-0.51812,-0.71631,-0.28216,0.35168,0.26482,0.677,
princess:0.68548,-0.24901,-0.13131,-0.28186,0.3939,-0.68172,0.11543,0.03281,0.67966,-0.38672,
virtual:-0.23229,-0.57511,1.02666,0.07209,-0.1828,-1.03535,-0.10267,-0.6073,-0.04707,0.52149,
neither:-0.21969,0.03436,-0.40721,0.50503,-0.39396,-0.07735,0.62931,-0.35987,1.04082,-0.04917,
tall:-0.25154,-0.72905,0.07288,0.40303,0.80198,-0.80616,-0.21436,0.57948,0.71124,0.02213,
enabl:-0.88003,0.43527,0.47275,1.57149,-0.63629,-0.55881,-0.78764,0.62465,0.16401,1.60323,
suitabl:0.73519,0.57221,0.01401,0.65789,-0.45802,-0.6868,-0.90926,0.80454,0.73718,0.59088,
ge:-0.42653,0.24436,-0.78556,0.76591,-0.38495,-0.56427,-0.4135,0.34424,0.66677,-0.013,
zhenfeng:0.40639,-0.38861,-0.63853,-0.28649,-0.46195,-0.11182,-0.6696,-0.55303,0.81997,0.50112,
succinct:-0.0231,0.48225,0.64967,0.34627,-0.25065,-1.58623,-1.26001,0.7484,0.69516,0.49578,
sure:-0.96758,0.42773,0.06762,0.7926,-1.01149,-0.799,-0.44543,0.22679,0.78604,0.03562,
budgetari:0.48809,0.52458,-0.38436,-0.3577,0.11612,0.60992,-0.02243,-0.67159,-0.29406,-0.22475,
random:-0.01305,-0.08906,-0.62736,1.10581,-1.18125,0.18436,0.68804,0.72042,0.05338,-0.12788,
port:-1.10828,-0.61497,0.61169,0.61606,-0.73456,-1.23979,-0.82223,0.35706,0.0441,0.03941,
bypass:-0.44135,0.211,-0.22299,0.23781,0.12189,-0.47325,0.17486,-0.02342,0.10637,0.12638,
fengnan:-0.66647,-1.14123,-0.13153,0.20042,-0.95832,-0.8914,-0.49639,1.12027,-0.83744,0.72388,
overproduct:0.51718,-0.89606,-0.45116,0.95782,-0.60929,-0.4948,-0.13528,0.4636,0.38389,-0.24767,
feasibl:-0.29067,0.26916,-0.26772,0.5175,-1.34555,-0.94543,-1.38034,-0.41745,1.78839,0.75364,
intercept:-0.01571,-0.22999,-0.33567,-0.11571,-0.74786,-0.64761,-0.29017,0.53892,0.4173,0.68611,
love:-0.4451,-0.62714,-0.26408,0.37941,-1.42771,-0.08618,-0.14322,-1.27299,0.77215,0.57941,
literari:-0.38043,0.31813,0.94723,-1.34271,-1.73895,-0.47284,-0.4938,0.72256,1.02205,1.6903,
australian:0.62564,0.03444,0.6625,0.86081,-0.23346,-0.93878,-1.47392,0.0081,1.07135,0.33276,
paid:-1.53041,0.02515,0.32057,-0.03655,-0.71927,-0.43476,-0.20908,0.20137,0.38761,-0.07461,
peng:2.15441,0.50136,1.98108,-1.60037,-1.45829,-0.59397,-1.12343,-0.00585,1.22796,0.31702,
execut:-0.85047,-0.42502,0.81933,-0.29709,0.94717,-0.28291,0.6525,-0.54552,-0.43889,1.33384,
kochakin:-0.05634,-0.36333,-0.29882,0.50704,-0.54651,-0.5741,0.60984,-0.0689,1.24927,0.461,
immort:-0.54053,-0.09061,0.39525,-0.84959,-0.30341,-0.50775,0.15381,0.68945,-0.91122,0.81007,
staunch:-0.59495,0.78891,-0.32141,0.9535,-0.93024,-0.52887,0.55251,1.08586,1.25824,0.2286,
endless:-0.0026,-0.06525,-0.42893,0.21201,-0.21889,-0.41424,0.45306,-0.63844,0.75131,0.18983,
stream:-1.02586,-0.12496,-0.46741,0.91049,-1.57659,-0.55799,-1.24752,0.10072,0.01489,-0.30473,
content:-1.08955,0.36218,-0.28251,1.34951,-0.5631,-0.8302,0.39505,-0.16724,1.04431,1.73206,
list:0.15091,0.14857,-0.96786,-0.48653,-0.85829,-0.11378,-0.19528,-0.0577,0.78701,-0.14198,
creditor:-0.85267,0.04999,-0.1333,1.09217,-1.0788,-0.90946,-1.55835,0.03295,0.27192,0.13569,
master:-0.44732,-0.73,0.38315,-0.1111,-0.76451,-0.51663,0.07823,-0.44662,0.51436,0.56922,
employ:-1.37468,0.80143,0.70556,-0.89011,-0.96898,0.40778,-0.92355,0.70503,-0.08552,0.21869,
object:-1.21175,-0.10361,0.01296,1.10725,-0.72954,-0.0378,-1.2393,0.44644,1.35319,0.68799,
acced:-0.41391,-0.62442,0.65256,0.68902,-1.10144,-0.68603,0.23826,-0.06032,0.07034,-0.23722,
frequent:-0.39162,1.01818,0.30548,0.27206,-0.48881,-0.89544,-0.29699,0.0622,0.35923,-0.06587,
half:0.69856,0.48726,0.78768,0.33607,0.2105,0.48267,1.1345,0.1417,-0.27367,0.63047,
proposit:-0.3705,-0.60798,0.18459,0.23768,-0.98467,-0.10728,-0.89331,-0.11905,0.58458,-0.02318,
impetus:-0.62729,-0.63331,0.48734,-0.4391,-0.69524,-0.52125,0.32314,0.62812,0.61919,-0.16093,
aggrav:-0.48268,0.42143,0.23559,0.80708,-0.16488,-1.09024,-0.07105,0.40497,0.07972,0.36859,
kosovo:-0.08406,-0.37061,-0.16535,0.76752,-0.46357,-0.39836,-0.11486,0.25545,-0.68705,-0.46906,
look:-0.05488,0.65336,-0.49241,-0.01992,0.13194,-0.16147,-0.23567,0.35403,0.27554,-0.01925,
pollut:-0.35259,-0.40922,0.0088,0.72541,-0.75309,-0.34433,-0.06546,1.02222,-0.58463,0.90493,
muddi:0.83209,-0.90242,1.16161,0.50013,0.47122,-0.17499,0.82727,0.61366,0.00062,0.30988,
guangxi:-1.33618,-0.25,0.089,0.37094,-0.49748,-0.84399,-1.62416,0.61479,1.41227,1.31247,
poverti:-0.63155,0.13531,-0.1183,0.07185,-1.65035,-0.97592,-0.49395,0.06906,-0.11731,0.95362,
inflat:-0.89555,-0.03114,0.43868,1.13549,-0.93142,-1.37516,-0.30073,-0.46337,-0.05885,0.35301,
pntr:-0.24552,-0.26415,-0.41966,0.05677,-1.34713,-0.90223,-0.78529,-0.81178,0.73405,0.70491,
princip:0.03024,-0.92965,0.78206,1.66932,-1.44334,0.64322,-0.37133,-0.50202,-0.88134,0.05652,
higher:-0.30605,-0.39145,0.20706,0.38217,-1.64641,-1.02872,0.53923,0.21776,0.19614,1.07355,
jiazheng:0.24449,-0.34039,-0.27578,1.01201,-2.07408,-1.18284,-1.42772,0.46715,-0.01591,-0.02584,
congo:-1.40649,0.1933,1.11217,0.28733,-0.53415,-0.94986,-1.48013,0.4648,-0.10631,-0.06224,
brazzavill:-0.88832,0.32941,-0.37537,1.00882,0.27864,-0.97137,0.3768,-0.63898,0.35573,0.53543,
nanj:0.19584,-0.32067,0.19252,-0.01984,-1.70623,-0.30234,-0.7148,-0.37658,-0.112,0.18324,
mr:0.27297,-0.05751,0.78869,0.24367,-0.8843,-1.21213,0.13019,-0.71576,0.9489,0.24293,
across:-0.37402,-0.34577,-0.13124,0.22051,-2.0845,-0.76585,2.25486,0.29433,0.77437,1.0476,
put:-0.48328,0.11598,-1.20269,1.32832,0.31251,-0.16756,-0.81485,0.36451,1.15185,0.51539,
april:-0.91716,-0.25781,0.07656,0.01025,-1.25899,-1.47418,-1.29083,0.40968,0.86075,0.82477,
waver:-0.18007,-0.06323,0.51872,0.27101,-0.60163,-0.42722,-0.11969,-0.08465,-0.02965,0.63761,
taiwanes:-0.02846,-0.33902,-0.41395,0.45527,-0.12925,0.41152,-0.89233,0.90732,1.04537,0.08411,
herself:-0.62794,0.40693,-0.5625,1.67514,-0.73766,-0.40875,-0.23461,-0.46782,1.05832,0.58548,
outlet:-0.48656,0.34693,-0.04577,-0.1768,-0.84095,-0.26692,-1.13471,-0.12434,0.91325,0.4114,
threaten:-1.09557,0.96212,0.38057,0.22983,-0.33462,-0.18708,0.22182,0.49415,-0.16376,-0.0372,
bulli:-0.65183,-0.99358,0.56563,0.29205,-1.3724,-0.92449,-1.58106,0.37474,0.89833,0.41499,
function:-1.135,-0.52254,0.25649,0.62624,-1.41323,-0.06144,0.14204,-0.18307,0.9333,0.54052,
chongq:0.26762,-0.17651,0.78058,-0.27025,0.56162,-0.73919,-0.49002,0.6498,0.5819,1.32843,
bridg:-1.53669,0.56587,-0.49628,0.68407,0.02873,-0.6018,0.38605,0.20441,0.96272,0.85318,
channel:-1.00082,0.69871,-0.64226,-0.06753,-0.15412,-0.88666,0.04965,0.49567,0.53394,0.78891,
themselv:0.37294,-0.01204,0.08297,-0.07661,-0.98699,-0.59231,-0.84177,-0.92242,-0.20067,1.268,
assess:0.20052,0.25184,0.14291,0.37051,-0.14216,-0.25204,0.12173,-0.96959,-0.36974,0.362,
typic:-1.98742,0.66177,-0.56815,0.41336,-0.65859,-0.34448,-0.57183,0.39014,1.15804,1.02988,
fair:-0.4809,0.01676,-0.04694,1.03323,-1.8039,-0.08051,-0.50046,0.0877,0.8061,0.33642,
taibei:-0.37601,-0.37136,0.34147,1.40568,-0.88366,-0.81956,0.01559,-0.32519,1.31348,0.65421,
celebr:-0.97228,-1.15752,-0.32948,0.11329,-0.01256,-1.61394,-0.4238,0.16249,-0.1651,0.43277,
applaud:0.26817,0.72687,-0.58799,0.03211,-0.87829,0.19786,1.11676,0.44595,-0.68436,0.32173,
left:-1.02743,-0.86999,0.52113,0.03119,-1.30293,-1.17743,-0.69441,-0.01816,1.42677,0.01785,
desir:-0.85392,0.1473,-0.35385,0.75063,-0.1141,-0.36552,0.12066,0.27886,0.73628,0.50319,
select:0.33499,0.58654,0.10944,0.2001,-0.40461,-1.15513,-0.62199,-0.25599,-0.42801,0.24375,
drastic:-1.19464,1.13664,0.73259,0.22612,-0.09384,-0.58594,-0.6059,-0.54982,-0.37357,1.26094,
know:-0.73075,0.0073,-0.75932,0.20485,-1.07783,-1.34265,0.18475,0.81794,0.02693,0.28656,
announc:-0.82824,0.10415,-0.07145,0.12828,-0.22586,-1.02731,-1.45089,-0.89595,1.25324,0.99094,
17:0.48619,-1.16654,-0.04904,-0.11893,-1.07685,-1.12043,-0.24966,-0.18153,0.4639,0.14521,
fail:-1.04825,-0.22876,-0.03272,1.46263,-0.92789,-0.41108,-0.71049,0.05259,0.71643,0.06469,
flow:-1.13848,0.75431,-0.56641,0.8325,-0.18188,0.8972,-1.1203,0.45799,-0.45646,0.39973,
repli:-0.47351,-0.69796,-0.09656,0.79954,-0.81582,0.01183,-1.61852,-0.73794,1.19174,-0.23528,
east:0.01257,0.7271,-0.31573,0.95412,-0.34861,-1.19372,-0.83978,0.32097,-0.38632,0.64419,
52:-1.35175,0.78447,-0.21438,0.42537,-1.2415,-1.71177,0.37052,0.94765,0.16348,1.15823,
feb:-0.4603,-1.36975,-1.12929,0.8675,-1.17446,-0.97872,-0.09395,-0.6881,0.16869,0.09923,
railroad:0.37891,0.21115,-0.88947,0.93906,-0.83355,-1.43589,0.01838,-0.14052,0.67986,1.2405,
undevelop:-0.40652,0.63518,-0.45225,-0.56421,-0.48997,0.00223,-0.50733,0.00318,-0.72089,1.08433,
1976:-0.56444,0.54083,0.73995,1.06411,-0.57643,-1.18151,-0.46847,0.49695,-0.34239,0.44378,
prior:-0.6331,0.47466,-0.93124,-0.29852,-0.12476,-0.4178,-0.20181,-0.69103,0.29286,-0.5413,
tian:0.57263,-0.04325,-0.3691,-0.28669,-1.43364,-1.2547,-0.92086,0.31982,-0.37702,0.77287,
fengshan:-0.18786,0.13976,-0.50613,0.1319,-0.81697,-1.05687,0.10495,-0.19518,-0.31443,0.67262,
earthshak:0.23723,-1.02468,0.46706,-0.3002,-0.08696,-0.77038,-0.45179,-0.0277,0.12918,-0.6294,
dynam:-1.0176,0.46174,-0.31134,0.62883,-0.8515,-1.41348,0.37636,0.30941,1.08036,-0.07518,
180:0.38552,0.61237,-0.68201,0.14337,0.05447,-0.29888,-0.97813,-0.64813,-0.37743,-0.93831,
zts:0.43507,0.14476,0.8996,-0.2456,-0.70168,-1.47169,0.24347,-0.88042,-0.70397,0.0744,
unifi:-0.73033,0.15239,-0.13648,-0.23778,-0.06857,-1.10582,0.04541,-0.92155,0.37587,0.92753,
1000:0.47767,-0.04724,-0.40418,1.18906,-0.47872,-0.61428,-0.44491,-0.23435,-0.26363,1.23699,
chicken:0.04971,-0.31574,-1.8661,0.25613,-2.04175,-1.54281,-0.61175,0.42122,-0.23954,0.6749,
livestock:-1.01745,0.05198,0.40854,1.24654,-0.29871,-0.43415,-0.68928,1.00652,1.01058,-0.10233,
share:-0.57948,0.5362,0.05461,-0.54662,-0.03892,0.1717,-0.27787,0.62301,-0.56406,0.52046,
viewpoint:0.08033,-0.4682,-0.65895,-0.09222,-0.67488,-0.77551,0.12801,0.53717,-0.23318,0.66617,
pro:0.3585,-0.34221,-0.7428,0.18022,-0.55393,0.12087,-0.38055,-0.26917,0.54808,0.16765,
fiscal:-0.89994,0.00695,-0.45845,-0.44182,-1.17164,-1.21104,0.24212,-0.35798,-0.15329,0.22613,
pleas:-0.09783,0.3538,0.1853,0.22398,-0.49747,-1.03595,-0.72191,-0.7605,0.65936,-0.4377,
emancip:-0.74733,0.5641,-0.24947,-0.0925,-1.02026,-0.41903,0.10492,-0.54845,0.16731,0.64546,
mind:-1.18368,-0.53432,-0.59312,-0.96511,0.60645,-0.05118,-2.22355,1.0473,1.43978,0.61964,
poor:0.48907,0.1034,0.41972,0.77178,-0.95995,-0.81954,-0.99306,1.09198,0.32543,0.67715,
habitu:-0.48465,0.47392,0.0258,0.19688,-1.4861,-0.70948,-0.47688,-0.80793,-0.54569,0.2894,
mode:-1.77404,-0.34568,-0.63633,0.90842,-1.65523,-0.23278,0.11568,0.69172,-0.56199,0.53033,
dezhu:-0.46394,-0.31714,-0.66999,-0.21621,-0.76091,-0.09178,-0.78283,1.03985,-0.44536,0.24631,
depth:-0.23318,0.7304,-0.74895,-0.98093,0.31069,-0.08325,-0.83287,0.95382,0.17552,-0.37284,
post:-0.71742,-0.8182,-0.85577,-0.37547,-0.70864,-1.44223,-1.5576,-0.19536,1.56789,1.33991,
petroleum:-0.16641,0.56903,0.15416,0.18918,0.16106,-0.04459,0.46153,-0.20667,0.11368,0.43222,
bumper:-0.94313,0.36005,0.54872,0.22022,0.29658,-0.21693,-1.00381,0.2754,0.23551,-0.0744,
harvest:-0.82205,-0.74149,0.11285,0.03638,0.02996,-0.23629,-0.8527,-0.35837,0.50242,0.04783,
fine:0.16688,-0.3728,0.39457,0.02739,-0.01343,-1.25839,-0.19996,-0.12102,-0.16632,0.38333,
pla:0.81005,-0.42351,-1.18715,0.3776,0.81402,-1.31195,-0.4624,0.22515,1.43169,1.21912,
scope:-1.07554,0.19137,0.38127,-0.60272,-0.0945,-0.06108,-0.3071,0.3416,-0.28426,0.04186,
jia:-0.03837,-1.02326,-0.95651,0.20962,-1.86359,-1.29566,-0.60389,-0.00036,0.82935,-0.15661,
qinglin:0.53701,-0.08539,0.6717,-0.26306,-0.17587,0.11868,-0.06427,0.56202,-0.47638,-0.53718,
plight:0.55735,-0.59738,-0.99734,0.076,-0.74969,-1.16244,-0.31896,0.11041,1.01536,-0.1966,
fabric:-0.23747,-0.85482,0.85569,0.5971,0.33078,-0.32678,0.57997,-0.38948,-0.62364,0.51296,
undergo:0.46913,0.42509,0.06457,0.34163,-1.03918,-0.5603,-1.03567,-0.62373,0.57931,0.5644,
peasant:-0.82542,0.09509,0.29599,-0.23126,-0.37493,-0.65932,-0.1145,0.17109,0.22965,0.50223,
mfn:-0.26245,0.93519,-0.07977,-0.24392,0.95377,-0.5365,0.71606,0.39101,0.65644,0.90951,
trump:0.47631,-0.32488,-0.71128,0.28372,-0.02519,-0.67599,-0.45538,-0.96642,-0.64029,-0.23692,
card:-0.13901,-0.27101,1.04048,0.56453,-0.49741,-1.31333,-0.25082,0.35611,0.07985,0.23882,
music:-0.75286,0.16766,0.83854,0.65778,-0.74071,-0.10207,-0.28362,0.63391,1.0239,-0.41972,
download:0.1082,-0.98082,-0.55736,0.04871,0.46348,-0.4092,-0.49192,0.12057,-0.786,1.06444,
obvious:-0.28739,0.02236,0.29282,-0.37835,-0.55387,-0.44792,-0.11446,0.15374,-0.42806,0.09992,
nato:-0.01973,0.07916,1.14821,-0.11099,-0.17979,-0.77538,-0.50234,0.73801,-0.24347,0.26579,
alter:0.20856,0.472,-0.35489,-0.44479,-1.00983,-0.35686,-0.56533,0.4833,1.0974,0.43795,
precondit:-0.07607,-0.03195,-0.43678,0.48648,-0.65999,-0.46387,-0.39255,0.22523,0.33457,-0.27762,
panel:-0.70623,-0.35734,-0.40688,-0.68651,-0.19658,0.26139,0.04699,0.66873,0.34227,0.11932,
ningxia:0.78366,-0.71891,-0.41769,0.72753,-0.86942,-1.67968,-0.35345,-0.01762,0.72395,-0.16793,
yesterday:1.11193,-1.08621,0.26957,-0.11213,-1.17393,-1.39752,-0.31662,0.36589,1.30057,0.44995,
conscious:0.1596,-0.15151,0.67584,0.07757,-0.63451,-0.3752,0.212,0.22372,-0.00256,1.47312,
denomin:0.9644,0.67762,0.56448,-0.38799,-0.3797,0.88105,0.09904,-0.01349,-0.51457,0.07172,
individu:-0.77486,-0.95871,0.10615,0.78552,-1.71484,0.08845,-1.4286,-0.56254,-0.47665,0.72551,
counterfeit:-0.17011,-0.29209,-0.18282,0.64201,0.45095,-1.78315,0.3249,0.94015,-0.76042,-0.08081,
71:0.80885,0.59506,1.07666,0.26558,-1.08289,-0.6096,0.08626,-0.8688,0.67544,0.61667,
founder:-0.10186,0.16727,-0.37529,0.65797,-1.62565,-1.5704,-1.26285,0.36861,0.15965,0.51742,
hongzhi:0.10504,0.52051,0.60609,0.17583,-1.26376,0.30755,-1.64124,-0.55219,0.38373,0.39526,
229:-0.8692,-0.4193,-0.02798,-0.64499,-1.05358,-0.755,0.50781,0.43511,-0.12221,-0.12301,
motion:-1.90288,-1.63409,-1.18321,-0.42743,0.01776,-0.51734,-0.90269,-0.97925,2.21451,1.78006,
recogn:-0.53444,0.73095,0.34888,0.16987,-1.19679,0.82907,-1.06304,-0.39744,1.0625,0.56575,
destini:-0.04652,-0.20349,-0.24181,-0.31866,-1.03888,-0.61212,-1.04539,0.31246,0.7531,0.08889,
applaus:-0.05253,-0.26026,0.4293,1.37019,-1.0957,-1.10024,-1.33853,-0.4759,0.0795,-0.12253,
chair:-0.59048,-0.74951,-0.00374,0.16652,0.08804,0.65968,0.03566,-0.8016,0.46661,-0.59604,
poison:0.53189,-0.16566,-0.35874,0.83195,-1.11001,-0.66078,-0.4976,-0.64042,1.05501,-0.60645,
request:-1.13103,-0.36001,-0.94414,-0.14624,-0.07234,-0.68735,-1.01468,0.64038,0.26865,-0.43765,
august:-0.34393,-0.49849,-0.16432,0.47441,-0.28197,-1.38814,-0.82742,-0.53771,1.40801,0.02912,
explain:-0.70248,-0.43395,0.93922,0.38857,-0.07623,0.0924,-1.2136,0.15536,0.18977,0.506,
racial:-0.63117,-0.71691,0.21401,0.03066,-0.63609,0.25141,-0.75052,-0.12883,0.26587,-0.09832,
prejudic:-0.92521,0.07435,0.24147,-0.1239,-0.27239,0.30417,0.45356,-0.143,-0.04978,0.42919,
miyun:-1.00664,-0.15077,0.05086,0.80048,0.22047,0.00506,-0.08945,-0.87513,0.61679,0.63277,
adher:-1.40805,0.61896,-0.23859,1.26648,-0.19573,0.04506,0.01779,0.76491,0.58072,0.85218,
unauthor:-0.46746,-0.03564,-0.268,0.15484,-0.91574,-1.79907,-1.36991,0.77128,-0.77222,0.50265,
farmland:-0.29473,0.04017,-0.55386,-0.86096,0.19167,-0.82715,-0.6604,0.33872,-0.02034,0.15071,
histori:-0.81773,0.04656,0.6422,1.13482,-0.70251,-0.03456,-0.31699,0.64372,-0.21135,1.18951,
behalf:0.55354,0.04451,-0.64692,0.68031,0.36455,-2.36439,-1.60875,1.11156,1.21554,1.58232,
tibetan:0.36697,-0.24872,0.18804,0.03846,0.81507,0.3579,-0.07296,0.39512,-0.08438,0.53828,
intellectu:-0.75281,-1.23059,0.03163,0.32382,-1.49808,-0.60556,-0.82616,0.01109,0.18681,0.1562,
nurtur:-1.1459,0.70393,-0.70559,-0.51836,-0.21939,-1.09358,-0.33398,0.62796,0.45755,0.92689,
evil:-0.55959,-0.40986,0.23151,0.11498,0.11156,0.56128,0.52699,0.71275,-0.04119,0.03489,
93:0.35869,0.68372,0.58156,0.43689,-0.09345,-1.74366,-0.52518,-0.26275,0.51438,-0.34774,
auxiliari:0.20404,0.33667,-0.59534,-0.06824,-0.42058,0.23283,0.14771,0.13836,-0.92053,-0.51945,
easili:0.65731,-0.45924,0.10387,0.93193,-0.23179,-0.06854,-0.55465,-0.84202,0.06994,-0.32056,
health:-0.44594,-0.76539,-0.11166,-0.2721,-1.70287,-0.95992,-1.20485,0.5741,0.45841,0.61139,
surmount:-0.27689,0.17842,-0.09282,-0.29354,0.10823,-0.08423,0.3394,0.96578,0.40107,0.3131,
gate:-0.68681,-1.07742,-0.40187,0.44239,-1.14544,0.0155,0.34603,-0.26673,0.74686,0.25778,
decentr:-0.85206,-0.25078,-0.314,0.15454,-0.05772,-0.8208,0.51017,0.79323,0.51977,0.51222,
circumst:0.15266,0.02538,0.0913,-0.40954,-0.54794,-1.20187,-0.79806,0.48996,0.0157,0.16505,
protein:0.5183,-0.37752,0.43002,0.28645,0.28819,-1.58717,0.42963,-0.18427,0.25901,-0.53791,
bread:-1.14068,-0.19541,0.1303,0.07468,-1.30074,-0.09246,0.19836,-0.6751,0.70657,-0.41906,
ocean:-0.39755,0.90035,0.7304,-0.34868,-0.12719,0.16296,0.20364,0.43523,1.17598,1.21986,
extric:-0.59966,-0.44347,0.03643,0.20797,-0.75442,-0.18921,-0.8922,0.20581,-0.60563,-0.01504,
suburb:-1.04347,-1.43699,0.18176,0.62462,-0.06911,-0.38232,-1.64932,1.33513,1.50178,1.18639,
guarante:-2.16796,-0.07002,-0.90882,1.57211,-0.94417,-0.19362,0.12031,-0.13547,1.07062,0.73191,
transfer:-0.2575,-1.25364,-0.99921,-0.67169,-0.89797,-0.35793,-1.25722,-0.41918,0.08793,-0.7093,
unnecessari:-0.10918,-1.21142,-0.67445,0.60215,-0.57128,-0.51104,0.19061,0.33536,-0.18845,-0.76277,
wheat:0.27809,-0.36467,0.67285,0.13516,-1.12187,-1.43679,0.26643,-0.06583,0.39207,1.88731,
maiz:-0.40139,0.32354,-0.2785,0.46219,-1.63125,-1.97084,-0.45051,0.0854,0.27232,0.16158,
millet:0.39028,-1.22986,1.11249,0.72494,-0.42679,0.616,-0.76568,0.5231,0.36167,0.88464,
sorghum:0.39472,-0.68362,0.68072,0.60727,-0.82652,-0.47665,-0.52945,0.45168,-1.02668,-0.10386,
soybean:-1.18787,-0.07625,-1.14991,0.56081,-0.25136,-1.5641,-0.33859,0.74733,0.28619,0.46612,
